,tweet,label
4161,"Dr Dube of @ufh1916 Talks on the 'Life, Knowledge &amp; Action: Fort Hare's transdisciplinary 1st year course'

A trailblazer in TD learning at higher education institutes in Southern Africa🌍 https://t.co/7Rkl3vmKFR",1
4162,"Pets: Big Pandemic Stress Reducers
https://t.co/rrhrlTpeCY",1
4163,NIH Clinical Trial Shows Remdesivir Accelerates Recovery from Advanced COVID-19 | NIH: National Institute of Allergy and Infectious Diseases https://t.co/0HJLuZ8z6k,1
4164,@charlesornstein @CDCgov You should have seen them in action during the fungal meningitis outbreak. Just as alarming.,1
4165,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/7uybjDiTjT,1
4166,@tofar1 Don’t know about softer. Probably a bad analogy. I’d say lifestyles have changed (for the better) and family’s are spending a lot more time as a family.  Until your in that situation of sending them away. It’s hard for you to realise what it can do to them if they aren’t suited,1
4167,"BREAKING: The Philippines on Friday recorded 284 new cases of the coronavirus disease-2019 (COVID-19), sustaining an uptrend as the government begins the implementation of less stringent general community quarantine in “low-risk” areas. https://t.co/AN9GKvqPNd",1
4168,"Starting today, join Boch Center for #ArtWeekAtHome to creatively experience #BostonFromHome. Get ready for a virtual celebration of arts &amp; culture with 10 days of fun and inspiring challenges to make art from your home on @ArtWeekMA 

Photo | @photowalksbostontours https://t.co/vUi9AVOizO",1
4169,"Pay attention EVERYONE- more #COVID-19 data:
Severe Outcomes Among Patients with Coronavirus Disease 2019 (COVID-19) — United States, February 12–March 16, 2020 | MMWR https://t.co/RBIGbD5VCE",1
4170,COMMENTARY: ‘Cardio-COVID’: Amal Mattu on COVID-19 and Matters of the Heart https://t.co/AmMCwFRKvx,1
4171,"ACE inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19, paper suggests -- ScienceDaily https://t.co/AtT39OzofQ",1
4172,"At @HopkinsMedicine, @Panagis21 wears two hats: caring for #COVID19 patients in the hospital, and working with faith-based organizations and housing units outside the hospital to help the local community.

Hear more about these ""dual roles."" https://t.co/lkFGkJAam0",1
4173,"Feeling stressed or anxious? Start an on-demand video visit and choose “coping and stress” as your visit reason. A Rush provider will assess your stress level and can refer you to a mental health provider for the right path to care.

https://t.co/8ok7tS8ajH https://t.co/Ww75wFT4lV",1
4174,"@Bruno062418 If you’re showing this to someone who won’t believe a screenshot, follow these directions:

Go to DuckDuckGo &gt; type “cdc how to get an antibody test”

Click “Test for Past Infection...” link.

2nd paragraph.

#FAUXVID19",1
4175,#safety_tips #Coronavirus Your safety  is your own responsibility. What to do if you are sick? #Covid19 #staysafe #StayAtHome #symptoms #sick #healthylifestyle #healthysafe #traveltips #staypositive @COVIDNewsByMIB https://t.co/4Rt9QWYi0v,1
4176,"NIH Clinical Trial Shows Remdesivir Accelerates Recovery from Advanced COVID-19 | NIH: National Institute of Allergy and Infectious Diseases https://t.co/vfqcgKqwmJ

有効性だけじゃなくて安全性データも見ないと何とも言えないね。",1
4177,"COVID-19 FACT: Are there any specific medicines to prevent or treat the new coronavirus? To date, there is no specific medicine recommended.

#coronavirus #COVID19 #COVID19US #COVID19USA #SARSCoV2 #CoronavirusPandemic https://t.co/q8H3hxAkIk",1
4178,"We all r battling against the Covid19 n doing our best to survive. The laborors the key human resource who keeps economy running. On this day, I pray to God that all my labor friends of the nation may live long n prosper. For you make our country stand tall n proud.#MayDay2020",1
4179,"COVID-19 Can Start With Neurological Symptoms
https://t.co/eck17aAB3x",1
4180,'Crisis-Driven' Guidance on Structural Heart Disease in COVID-19 https://t.co/oi5DMkP9oz via @medscape,1
4181,NIH begins clinical trial of hydroxychloroquine and azithromycin to treat COVID-19 https://t.co/yhEBLlLexg,1
4182,Pandemic Can Overwhelm Those With Autism https://t.co/cKIPVzY0uy #digitalhealth #insights,1
4183,Are vital home health workers now a safety threat? https://t.co/cDmHv5vK13,1
4184,Should I avoid shaking hands because of the new coronavirus? https://t.co/rQxO5RP6K5,1
4185,U.S. Hospital Beds Were Already Maxed Out Before Coronavirus Pandemic - https://t.co/C9X98iddKG,1
4186,Stay-at-Home Orders Correlated With Slower COVID-19 Spread https://t.co/tBjHRJuGxz,1
4187,💔🇺🇸😷a jogger in front of you they are lifted up &amp; over &amp; even 15’ behind you will run thru that cloud of droplets. So don’t jog behind anyone PLEASE. We still don’t know ALL how #coronavirus spreads in air. Heavier droplets fall faster but the misty kind ride the wind😷💔🇺🇸-&gt;,1
4188,@MarkDav59132946 @ProfKarolSikora Different style of health system. Much more commercial in Germany with commercial companies doing testing normally. They also have the world's leading testing equipment maker. Here we rely on the NHS and it's few labs until Govt stepped in.,1
4189,"@StevieBrexit Average annual seasonal flu deaths in UK between 2001 and 2019 was 17 Thousand. Worst year there were 28 Thousand. (PHE/ONS)

Ferguson/Imperial modelling suggests 5700 to 20000 UK COVID-19 deaths likely in 2020.

Terrible, every one but not extraordinary.",1
4190,"""Iowa never closed. Now it leads in growing Covid-19 cases in the U.S.""  https://t.co/yUaM4bbaTi",1
4191,"@shugyo4dhm @TerryWhittle4 @joelpollak rodent control city wide isn’t top priority when it comes to a city’s funds either. to add on to the violence part, the police system itself is flawed no matter the city. cities are also just prone to more violence. there’s a higher population and density.",1
4192,We’re number one! We’re number one! The U.S. Now Leads the World in Confirmed #Coronavirus Cases - The New York Times https://t.co/V6wcwHrQcz,1
4193,"#SindhGovt has established a #COVIDー19 laboratory at the International Center for Chemical and Biological Research, Karachi University. It has become functional from today with a capacity of 800 tests a day. 

@BBhuttoZardari @BakhtawarBZ @AseefaBZ @A_Qadir_Patel @Majid_Agha https://t.co/L05kb6z5ft",1
4194,"😷 
When will we know IF reopening states has worked or backfired? 😏 With COVID-19, there is simply not enough evidence to know if there will be a significant slowdown in infections as temperatures rise. But we've got lotsa volunteers to test the premise. 😲 https://t.co/K1G2IiHaDo",1
4195,Ketogenic diet helps tame flu virus https://t.co/ucWxTd6fH6,1
4196,NIH Begins Study to Quantify Undetected Cases of Coronavirus Infection | NIH: National Institute of Allergy and Infectious Diseases https://t.co/oBySkpEirD,1
4197,The Federal Emergency Management Agency has a new website to help distinguish between rumor and fact regarding the response to the COVID-19 pandemic.   Learn how you can help stop the spread of COVID disinformation.   https://t.co/Qleh2USrBP https://t.co/VGwwz0EqFC,1
4198,"@kroger 
Are you considering offering special store hours for at-risk populations? Other countries are doing this. 
#SocialDistancing #SlowtheSpread 
#SlowTheCurve 
#COVID2019",1
4199,"More Vitamin D, Lower Risk of Severe COVID-19? https://t.co/GqngRYwV6I from @WebMD",1
4200,"CDC's page on Coronavirus (COVID-19) ""how to protect yourself"" and ""What To Do if You Are Sick""
#protectyourself #beinformed #stayinformed #coronavirus #COVID19 #WashYourHands https://t.co/2bnXbl9ZGu",1
4201,Ketogenic diet helps tame flu virus https://t.co/qW0UTGrtuD,1
4202,Alzheimer’s Gene Linked to Severe COVID-19 Risk https://t.co/wr7QnTXEWo,1
4203,Jeff Bezos will donate $100 million to help food banks that are facing shortages due to the coronavirus outbreak (AMZN) https://t.co/lvacoa61iM #digitalmarketing #beneficenza per americani in difficoltà #covid19,1
4204,"CM said Odisha’s preparedness should be dynamic, holistic &amp; participatory with advanced preparation, long term mitigation, fast recovery forming core principles. CM highlighted that #Odisha is one of the pioneer in institutionalising community based preparation. https://t.co/gtqIs9Fyyw",1
4205,#COVID19 myth buster: Are there any specific medicines to prevent or treat the new coronavirus? https://t.co/n4YIMHEMNH,1
4206,Shortage of personal protective equipment endangering health workers worldwide https://t.co/Dnbnya83NK,1
4207,The World Health Organization reminds public to remain vigilant through Mr Bean’s Essential COVID-19 Checklist https://t.co/4tclO4QNHK,1
4208,"CDC Resources for Businesses and Employers
https://t.co/SBYnPoi0Z9",1
4209,Open SmartNews to read 'What a Second Wave of Coronavirus in the Fall Could Look Like' here: https://t.co/c9cO5mxmKp or you can directly access the content using this link here: https://t.co/MOEcglEwhf #SmartNews,1
4210,"Shout-out to our Youth Board member Kylian for her offsite project of sorting tampons for our shelter! Thank you Kylian for helping make menstrual products more accessible for our guests and folks experiencing trauma, poverty, and homelessness. #PDX #intersectionalfeminism https://t.co/WbeTvJPvfy",1
4211,Horseradish harvest ...you can only use so much for fire cider. What to do with the rest? Ferment 'em. You might need to don a face mask ...grating horseradish calls for a well -ventilated space or an ability to… https://t.co/Lxv120CsTo,1
4212,"@prof_goldberg Agreed. But their statement advocates that “all  policy considerations for the coming school year should start with a goal of having students physically present in school.""

One could imagine starting with the goal of what is safest. But yes, there are competing values at stake.",1
4213,UK local authorities not ready for the number of deaths from Covid-19: Even if fatality rates… https://t.co/MWHzeGDavU @21stScience #News,1
4214,"@Mike_Pence @VP How many lives?

According to Johns Hopkins University's tally of cases in the United States, at least 125,045 people have died in the U.S. from coronavirus. 
 
The US has under 5% of the world’s population and per official numbers more than 25% of the world’s COVID-19 deaths.",1
4215,NIH to launch public-private partnership to speed COVID-19 vaccine and treatment options https://t.co/BSGi03JLsi,1
4216,"COMMENTARY: COVID-19 Diary Day 5: Facing Deployment
https://t.co/Oe4lID97Zw",1
4217,"Top story: The U.S. Now Leads the World in Confirmed Coronavirus Cases https://t.co/2KOtwZ0ErQ, see more https://t.co/x7qRaikLSr",1
4218,"A great Q&amp;A with @jasonleitch who answered all your questions about HIV, PrEP, Sex &amp; COVID-19. Looking forward to following up on a few things, including a campaign to challenge HIV related-stigma in dentist surgeries! https://t.co/hf8bC8JJr5",1
4219,"Chinese coronavirus infections, death toll soar as fifth case is confirmed in U.S. - The Washington Post https://t.co/bAXn2w610F",1
4220,Sleep Troubles Hit Health Care Workers https://t.co/lRSEQ2B80Y,1
4221,Can You Catch COVID-19 Through Your Eyes? https://t.co/uTIFRiffLT,1
4222,#Breaking #NewsReport   Standardized procedure for broad-based testing for SARS-CoV-2 in congregate settings: Considerations for health departments and healthcare providers https://t.co/u9YSY2gzlU via #CDC,1
4223,"CSUSB Palm Desert Campus nursing students had the honor of working alongside @RepRaulRuizMD on COVID-19 testing for 200 migrant farm workers in Mecca, California. 
#CSUforCA

Read about it here: 
https://t.co/944PfrTng2 https://t.co/qwgKtz5OKP",1
4224,COVID-19 ‘Therapies’ Put Focus on 12-Lead ECG Alternatives https://t.co/S13Tdca3YP,1
